MONTH,FIPS,SALES_SUM_MONTH,IS_HOLIDAY_MAX_MONTH,WEB_MIN_MONTH,WEB_MEAN_MONTH,WEB_MAX_MONTH,EMAIL_MIN_MONTH,EMAIL_MEAN_MONTH,EMAIL_MAX_MONTH,TV_MIN_MONTH,TV_MEAN_MONTH,TV_MAX_MONTH,RADIO_MIN_MONTH,RADIO_MEAN_MONTH,RADIO_MAX_MONTH,PRINT_MIN_MONTH,PRINT_MEAN_MONTH,PRINT_MAX_MONTH,MSRP_MEAN_MONTH,AVG_PRICE_MEAN_MONTH,INVENTORY_SUM_MONTH,INVENTORY_MIN_MONTH,INVENTORY_MEAN_MONTH,INVENTORY_MAX_MONTH,OUT_OF_STOCK_MAX_MONTH,BASKETBALL_MIN_MONTH,BASKETBALL_MEAN_MONTH,BASKETBALL_MAX_MONTH,FOOTBALL_MIN_MONTH,FOOTBALL_MEAN_MONTH,FOOTBALL_MAX_MONTH,BASEBALL_MIN_MONTH,BASEBALL_MEAN_MONTH,BASEBALL_MAX_MONTH,HOCKEY_MIN_MONTH,HOCKEY_MEAN_MONTH,HOCKEY_MAX_MONTH
2018-09-01,13121,1506,0,-25,-11.75,17,-11,1.0,11,-7,1.5,15,-15,-3.5,4,-7,6.0,24,110,99.0,3591,552,897.75,1248,0,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
2018-10-01,13121,1631,1,0,19.8,34,0,8.8,20,0,3.8,19,0,4.2,21,0,6.8,34,110,110.0,4087,526,817.4,1173,0,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,13121,1263,0,1,15.75,21,10,31.25,47,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,3461,479,865.25,1107,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,13121,1546,2,-23,-3.75,25,-8,8.75,25,-12,4.0,17,-23,-5.75,14,-3,2.75,8,110,95.46428571428571,3932,661,983.0,1359,0,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,13121,2048,1,-18,-5.2,5,-11,2.0,16,-25,-3.8,7,-24,0.6,23,-4,4.4,15,110,97.42857142857143,5510,843,1102.0,1337,0,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,13121,1224,0,1,21.5,45,3,23.0,34,0,21.25,44,0,5.25,20,0,19.75,47,115,112.125,3270,511,817.5,1120,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,13121,1270,0,10,28.75,45,13,22.0,34,0,7.25,17,0,20.75,49,0,17.25,39,115,112.125,2840,468,710.0,1093,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,13121,1633,0,11,22.4,41,3,21.4,42,0,1.6,7,0,11.6,46,0,5.2,18,115,115.0,4718,665,943.6,1305,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,13121,1341,0,1,12.75,24,6,26.0,45,0,0.0,0,0,0.0,0,0,0.0,0,115,115.0,3846,563,961.5,1234,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,13121,1312,1,1,18.25,36,9,23.25,36,0,5.25,21,0,1.25,5,0,7.75,31,115,113.5625,3093,470,773.25,1051,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,13121,1642,1,14,26.6,48,1,20.0,45,0,0.0,0,0,2.0,10,0,8.4,42,115,112.7,5160,654,1032.0,1330,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,13121,1354,0,10,28.5,40,17,37.25,49,0,3.5,10,0,17.75,33,0,23.5,44,115,115.0,3136,514,784.0,1178,0,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,13121,1520,0,2,11.75,25,-16,4.0,23,-23,-11.75,9,-10,5.25,25,-10,-4.0,12,115,103.5,3745,665,936.25,1202,0,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,13121,1640,1,16,32.4,46,2,21.2,42,0,0.0,0,0,0.0,0,0,0.0,0,115,115.0,4769,525,953.8,1353,0,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,13121,1291,0,14,24.5,35,14,22.25,39,0,23.25,49,0,22.25,46,0,6.75,21,115,115.0,3648,662,912.0,1300,0,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
2019-12-01,13121,1589,1,-19,-10.5,6,-12,3.0,16,-15,4.0,12,-24,-10.5,2,-10,1.25,13,115,103.5,4158,787,1039.5,1291,0,37,39.25,43,68,74.5,78,17,20.25,22,77,79.5,83
2020-01-01,13121,2118,1,1,12.0,21,-21,-8.4,9,-23,-5.0,20,-16,2.6,15,-7,6.0,19,115,101.2,5036,645,1007.2,1355,0,31,37.4,42,34,48.4,61,16,18.2,20,68,74.0,82
2020-02-01,13121,1221,0,4,20.0,44,4,11.75,30,0,1.25,5,0,3.0,12,0,5.0,20,120,117.0,4123,645,1030.75,1272,0,75,80.25,91,23,40.75,61,41,49.25,53,77,81.25,84
2020-03-01,13121,1294,0,7,27.0,41,1,15.5,40,0,0.0,0,0,0.0,0,0,0.0,0,120,120.0,3681,617,920.25,1217,0,81,86.25,92,16,21.25,31,59,82.0,98,79,91.0,99
2020-04-01,13121,1649,0,28,38.0,44,2,26.0,47,0,9.0,45,0,0.8,4,0,3.8,19,120,118.8,4163,503,832.6,1158,0,17,45.8,100,11,12.8,15,35,58.2,100,23,48.8,100
2020-05-01,13121,1355,0,3,14.0,27,1,12.0,25,0,1.0,4,0,0.25,1,0,0.75,3,120,120.0,3790,677,947.5,1345,0,16,16.25,17,13,14.5,17,36,36.5,37,23,24.25,26
2020-06-01,13121,1650,1,11,28.4,46,9,21.2,39,0,5.0,25,0,0.8,4,0,1.2,6,120,118.8,4831,576,966.2,1258,0,12,13.8,15,13,13.6,14,41,41.6,43,21,23.2,25
2020-07-01,13121,1329,1,3,24.75,48,26,34.5,47,0,0.0,0,0,0.0,0,0,0.0,0,120,120.0,2907,480,726.75,1115,0,12,12.75,13,14,14.5,15,51,53.75,56,22,24.5,27
2020-08-01,13121,1381,0,8,17.75,23,12,16.25,21,0,12.0,24,0,12.75,47,0,10.25,36,120,118.5,4022,712,1005.5,1295,0,13,13.0,13,16,18.25,20,54,69.5,86,25,32.0,41
2020-09-01,13121,1905,0,-8,6.6,24,-21,-10.4,-2,-24,-7.8,8,-23,-4.2,25,-23,-8.8,23,120,108.0,4596,574,919.2,1278,0,13,14.0,15,21,30.0,44,56,58.8,64,42,47.4,54
2020-10-01,13121,1327,1,4,22.25,45,5,26.75,46,0,3.25,11,0,11.25,35,0,14.0,30,120,117.0,3148,516,787.0,1185,0,13,14.0,15,73,78.25,83,52,54.25,57,41,42.25,43
2020-11-01,13121,1298,0,11,20.25,31,4,10.75,26,0,5.75,22,0,12.0,27,0,8.75,35,120,117.0,3448,465,862.0,1114,0,13,13.5,14,85,87.75,91,53,57.5,62,34,36.5,40
2020-12-01,13121,1970,1,5,12.4,19,-19,2.0,14,-15,0.6,10,-20,-0.4,19,-23,2.4,17,120,104.91428571428571,4879,650,975.8,1312,0,11,30.0,55,73,83.0,100,28,31.0,33,28,36.2,39
2018-01-01,13135,92,1,-16,-16.0,-16,10,10.0,10,17,17.0,17,-22,-22.0,-22,16,16.0,16,105,90.0,128,128,128.0,128,0,45,45.0,45,51,51.0,51,20,20.0,20,97,97.0,97
2018-02-01,13135,439,0,10,21.25,34,10,24.5,36,0,11.5,23,0,22.0,42,0,17.75,38,110,108.625,720,123,180.0,234,0,46,47.0,48,13,19.25,31,23,26.75,31,29,30.0,31
2018-03-01,13135,462,0,4,21.5,43,8,25.5,40,0,5.25,21,0,6.0,24,0,3.25,13,110,110.0,894,111,223.5,330,1,47,52.75,60,9,11.25,17,32,44.75,55,33,61.25,100
2018-04-01,13135,479,0,4,11.5,15,1,27.25,48,0,8.0,25,0,9.0,30,0,20.75,43,110,107.25,995,187,248.75,307,0,49,75.25,100,8,8.75,9,56,62.75,77,25,30.5,35
2018-05-01,13135,608,0,3,23.8,45,14,33.0,48,0,2.2,11,0,0.0,0,0,7.2,36,110,110.0,947,127,189.4,266,0,13,18.2,37,9,9.8,11,71,73.8,78,21,27.4,37
2018-06-01,13135,478,1,9,32.25,46,0,23.25,44,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,1054,197,263.5,321,0,12,13.25,15,9,9.0,9,75,81.75,89,19,20.25,22
2018-07-01,13135,489,0,0,20.25,46,7,23.25,37,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,905,165,226.25,287,0,10,11.75,14,10,11.0,12,69,84.5,100,12,15.0,24
2018-08-01,13135,597,1,24,37.2,49,3,19.0,47,0,10.8,29,0,10.6,32,0,10.6,31,110,110.0,880,114,176.0,252,0,10,10.6,11,12,15.2,21,46,47.6,49,10,11.2,12
2018-09-01,13135,529,0,-23,-1.25,10,10,13.0,18,-25,-0.75,20,-23,-2.5,11,-5,9.25,19,110,99.0,941,165,235.25,303,1,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
2018-10-01,13135,588,1,1,26.0,43,9,30.0,48,0,3.2,10,0,11.6,36,0,5.8,16,110,108.9,1042,114,208.4,329,1,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,13135,463,0,5,22.75,35,3,9.75,15,0,4.5,18,0,0.5,2,0,2.5,10,110,110.0,1036,201,259.0,315,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,13135,567,2,-24,-1.25,18,-5,6.75,17,-24,-9.0,22,-24,-13.0,1,-23,-16.0,-5,110,95.46428571428571,883,156,220.75,312,0,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,13135,765,1,-16,-3.4,9,-21,-5.8,11,0,13.6,25,-12,1.6,25,-20,-7.4,2,110,97.42857142857143,1334,172,266.8,330,0,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,13135,441,0,7,27.25,48,3,21.5,48,0,0.0,0,0,0.0,0,0,0.0,0,115,115.0,1046,204,261.5,321,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,13135,466,0,2,31.5,46,5,26.25,49,0,0.0,0,0,0.0,0,0,0.0,0,115,115.0,1006,193,251.5,309,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,13135,597,0,9,18.2,41,13,20.8,29,0,1.6,8,0,9.4,47,0,1.2,6,115,113.85,1033,152,206.6,279,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,13135,490,0,2,15.5,36,24,31.0,42,0,8.5,34,0,1.0,4,0,11.0,44,115,115.0,942,127,235.5,334,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,13135,483,1,0,16.25,46,0,24.0,45,0,9.5,38,0,2.25,9,0,4.75,19,115,115.0,996,183,249.0,306,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,13135,602,1,3,32.6,49,3,21.8,44,0,0.0,0,0,0.0,0,0,0.0,0,115,115.0,986,145,197.2,271,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,13135,487,0,6,15.25,30,9,27.0,45,0,0.0,0,0,0.0,0,0,0.0,0,115,113.5625,915,118,228.75,330,1,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,13135,555,0,-5,9.25,20,-10,-3.25,3,-22,-2.25,13,-19,-9.5,2,9,14.75,21,115,103.5,818,132,204.5,273,1,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,13135,590,1,3,18.8,36,9,22.4,49,0,13.0,40,0,15.2,44,0,4.8,17,115,115.0,1177,112,235.4,326,1,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,13135,471,0,16,31.25,48,18,29.25,41,0,7.75,31,0,2.0,8,0,9.25,37,115,115.0,951,177,237.75,294,0,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
2019-12-01,13135,582,1,-22,-5.0,22,-21,2.25,17,-22,-4.5,14,2,11.75,16,-12,4.75,22,115,103.5,810,132,202.5,296,1,37,39.25,43,68,74.5,78,17,20.25,22,77,79.5,83
2020-01-01,13135,760,1,-18,-3.4,24,-23,-10.2,7,-9,13.4,25,-17,1.0,9,-8,7.2,19,115,101.2,1279,161,255.8,319,1,31,37.4,42,34,48.4,61,16,18.2,20,68,74.0,82
2020-02-01,13135,449,0,10,34.25,44,0,12.0,23,0,6.75,27,0,9.75,39,0,8.5,34,120,118.5,978,187,244.5,304,0,75,80.25,91,23,40.75,61,41,49.25,53,77,81.25,84
2020-03-01,13135,481,0,3,9.0,16,12,30.75,42,0,16.25,43,0,14.0,34,0,15.75,37,120,117.0,910,166,227.5,286,0,81,86.25,92,16,21.25,31,59,82.0,98,79,91.0,99
2020-04-01,13135,607,0,7,26.2,49,0,18.2,40,0,7.6,21,0,10.4,30,0,17.6,40,120,118.8,895,120,179.0,254,0,17,45.8,100,11,12.8,15,35,58.2,100,23,48.8,100
2020-05-01,13135,493,0,9,20.75,36,7,20.75,46,0,0.0,0,0,0.0,0,0,0.0,0,120,120.0,1056,200,264.0,325,1,16,16.25,17,13,14.5,17,36,36.5,37,23,24.25,26
2020-06-01,13135,603,1,6,20.6,40,3,20.4,46,0,0.0,0,0,0.0,0,0,0.0,0,120,118.8,1048,156,209.6,281,0,12,13.8,15,13,13.6,14,41,41.6,43,21,23.2,25
2020-07-01,13135,485,1,9,22.0,32,5,17.75,29,0,6.5,26,0,5.0,20,0,11.25,45,120,120.0,746,125,186.5,257,0,12,12.75,13,14,14.5,15,51,53.75,56,22,24.5,27
2020-08-01,13135,499,0,19,31.75,42,26,34.0,42,0,12.0,48,0,10.75,43,0,0.5,2,120,118.5,1060,200,265.0,326,1,13,13.0,13,16,18.25,20,54,69.5,86,25,32.0,41
2020-09-01,13135,710,0,-25,-7.6,16,-14,-1.2,25,-7,13.4,24,-21,-6.8,11,-14,3.8,22,120,108.0,1201,163,240.2,326,0,13,14.0,15,21,30.0,44,56,58.8,64,42,47.4,54
2020-10-01,13135,496,1,39,43.0,48,15,20.0,30,0,17.0,40,0,16.0,34,0,6.75,18,120,120.0,793,134,198.25,261,0,13,14.0,15,73,78.25,83,52,54.25,57,41,42.25,43
2020-11-01,13135,472,0,33,41.25,49,0,12.25,20,0,11.5,44,0,15.75,34,0,4.5,18,120,120.0,905,117,226.25,338,1,13,13.5,14,85,87.75,91,53,57.5,62,34,36.5,40
2020-12-01,13135,711,1,-25,-7.4,6,-22,0.0,18,-23,3.0,16,-25,12.4,25,-19,-11.4,-4,120,104.91428571428571,1177,147,235.4,316,1,11,30.0,55,73,83.0,100,28,31.0,33,28,36.2,39
2018-01-01,15003,58,1,6,6.0,6,-17,-17.0,-17,7,7.0,7,0,0.0,0,-13,-13.0,-13,105,90.0,82,82,82.0,82,0,45,45.0,45,51,51.0,51,20,20.0,20,97,97.0,97
2018-02-01,15003,279,0,5,29.75,46,2,22.5,49,0,8.5,34,0,12.0,48,0,3.25,13,110,110.0,465,80,116.25,151,0,46,47.0,48,13,19.25,31,23,26.75,31,29,30.0,31
2018-03-01,15003,295,0,26,34.5,39,6,24.25,47,0,9.25,37,0,6.5,26,0,9.75,39,110,107.25,568,73,142.0,208,0,47,52.75,60,9,11.25,17,32,44.75,55,33,61.25,100
2018-04-01,15003,305,0,25,37.75,49,1,11.5,31,0,0.25,1,0,7.5,30,0,6.5,26,110,110.0,626,118,156.5,193,0,49,75.25,100,8,8.75,9,56,62.75,77,25,30.5,35
2018-05-01,15003,388,0,18,29.8,47,1,11.8,39,0,1.8,9,0,2.4,12,0,9.6,48,110,108.9,599,79,119.8,168,0,13,18.2,37,9,9.8,11,71,73.8,78,21,27.4,37
2018-06-01,15003,300,1,11,22.75,35,12,29.5,46,0,17.75,39,0,20.25,41,0,16.5,42,110,108.625,678,129,169.5,205,0,12,13.25,15,9,9.0,9,75,81.75,89,19,20.25,22
2018-07-01,15003,311,0,1,21.25,41,0,17.25,44,0,10.25,41,0,9.25,37,0,6.0,24,110,108.625,589,108,147.25,185,0,10,11.75,14,10,11.0,12,69,84.5,100,12,15.0,24
2018-08-01,15003,378,1,0,18.6,44,21,34.2,48,0,10.0,47,0,6.2,24,0,7.4,36,110,110.0,584,77,116.8,165,0,10,10.6,11,12,15.2,21,46,47.6,49,10,11.2,12
2018-09-01,15003,341,0,-24,-3.0,19,-21,-13.25,1,-3,4.75,16,-20,-6.0,13,-23,-3.75,20,110,99.0,596,104,149.0,192,1,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
2018-10-01,15003,373,1,2,23.2,49,8,23.8,46,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,657,71,131.4,209,1,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,15003,292,0,23,31.25,39,3,21.5,35,0,10.0,40,0,9.75,39,0,1.0,4,110,108.625,667,130,166.75,202,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,15003,355,2,-9,6.25,17,-2,5.0,9,-8,1.75,20,-19,1.0,22,-20,-6.25,16,110,95.46428571428571,588,104,147.0,205,0,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,15003,464,1,-12,-6.4,6,-20,-2.8,19,-20,0.8,23,-22,5.0,23,-13,3.0,19,110,97.42857142857143,668,79,133.6,192,1,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,15003,280,0,7,19.75,35,15,28.75,49,0,0.0,0,0,0.0,0,0,0.0,0,115,112.125,512,91,128.0,163,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,15003,297,0,9,20.0,32,4,28.25,48,0,5.25,21,0,9.75,39,0,10.0,40,115,113.5625,487,83,121.75,162,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,15003,379,0,9,34.4,47,15,26.8,39,0,0.0,0,0,0.0,0,0,0.0,0,115,113.85,824,130,164.8,211,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,15003,315,0,7,21.75,33,12,25.5,33,0,10.0,40,0,3.75,15,0,9.75,39,115,112.125,578,99,144.5,192,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,15003,305,1,1,15.25,33,2,12.25,26,0,6.75,27,0,7.0,28,0,6.75,27,115,115.0,473,80,118.25,162,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,15003,382,1,11,22.8,42,4,28.6,47,0,23.2,45,0,20.6,40,0,16.2,44,115,115.0,801,127,160.2,207,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,15003,317,0,0,17.25,40,7,24.75,48,0,17.25,46,0,1.5,6,0,11.0,42,115,115.0,564,96,141.0,189,0,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,15003,357,0,-18,-0.25,13,-19,-5.25,10,-19,-16.0,-11,10,11.25,12,1,15.5,25,115,103.5,631,113,157.75,201,0,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,15003,383,1,0,13.2,22,1,20.4,38,0,0.4,2,0,8.6,43,0,4.2,21,115,115.0,555,71,111.0,160,0,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,15003,294,0,6,27.0,46,3,24.25,44,0,17.25,39,0,12.75,38,0,11.25,44,115,115.0,694,135,173.5,210,1,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
2019-12-01,15003,377,1,-14,4.75,21,-19,6.75,21,-6,10.25,24,-21,1.0,18,-13,4.5,23,115,103.5,583,106,145.75,202,0,37,39.25,43,68,74.5,78,17,20.25,22,77,79.5,83
2020-01-01,15003,501,1,-12,4.6,20,-25,-7.6,7,-14,6.4,23,-16,-1.2,12,-11,7.8,19,115,101.2,810,101,162.0,202,0,31,37.4,42,34,48.4,61,16,18.2,20,68,74.0,82
2020-02-01,15003,285,0,3,18.75,48,14,27.5,43,0,9.0,36,0,11.0,44,0,3.75,15,120,120.0,618,118,154.5,193,0,75,80.25,91,23,40.75,61,41,49.25,53,77,81.25,84
2020-03-01,15003,304,0,2,15.5,34,20,32.75,40,0,14.0,38,0,20.5,41,0,13.25,39,120,117.0,581,106,145.25,182,0,81,86.25,92,16,21.25,31,59,82.0,98,79,91.0,99
2020-04-01,15003,383,0,17,24.4,42,1,11.8,17,0,14.0,42,0,6.6,17,0,9.6,38,120,120.0,591,82,118.2,165,0,17,45.8,100,11,12.8,15,35,58.2,100,23,48.8,100
2020-05-01,15003,320,0,7,21.25,31,11,27.5,40,0,22.0,48,0,21.75,45,0,16.25,37,120,118.5,673,128,168.25,207,1,16,16.25,17,13,14.5,17,36,36.5,37,23,24.25,26
2020-06-01,15003,389,1,5,15.4,35,1,25.0,48,0,11.8,47,0,19.2,42,0,23.2,44,120,118.8,647,93,129.4,175,0,12,13.8,15,13,13.6,14,41,41.6,43,21,23.2,25
2020-07-01,15003,305,1,11,31.75,41,10,16.25,24,0,12.0,48,0,5.75,23,0,4.75,19,120,118.5,451,75,112.75,156,1,12,12.75,13,14,14.5,15,51,53.75,56,22,24.5,27
2020-08-01,15003,314,0,19,36.0,49,3,26.25,42,0,10.0,40,0,12.25,49,0,0.0,0,120,120.0,679,129,169.75,208,1,13,13.0,13,16,18.25,20,54,69.5,86,25,32.0,41
2020-09-01,15003,449,0,-25,1.6,24,-24,-1.0,13,-21,-3.8,24,-10,4.0,18,-21,-3.8,18,120,108.0,792,107,158.4,215,0,13,14.0,15,21,30.0,44,56,58.8,64,42,47.4,54
2020-10-01,15003,311,1,5,11.75,23,18,31.25,45,0,8.75,35,0,10.75,43,0,10.5,42,120,118.5,537,93,134.25,172,0,13,14.0,15,73,78.25,83,52,54.25,57,41,42.25,43
2020-11-01,15003,300,0,2,24.0,49,16,30.0,49,0,9.0,36,0,9.5,38,0,4.0,16,120,118.5,473,80,118.25,155,0,13,13.5,14,85,87.75,91,53,57.5,62,34,36.5,40
2020-12-01,15003,460,1,-9,5.2,19,-16,-7.4,14,-13,-5.4,7,-24,-3.2,17,-15,2.8,23,120,104.91428571428571,779,103,155.8,205,0,11,30.0,55,73,83.0,100,28,31.0,33,28,36.2,39
2018-01-01,17031,909,1,-7,-7.0,-7,-5,-5.0,-5,20,20.0,20,11,11.0,11,-14,-14.0,-14,105,90.0,1291,1291,1291.0,1291,0,45,45.0,45,51,51.0,51,20,20.0,20,97,97.0,97
2018-02-01,17031,4348,0,1,16.5,36,3,22.5,49,0,10.5,42,0,11.0,44,0,0.0,0,110,110.0,7402,1273,1850.5,2396,0,46,47.0,48,13,19.25,31,23,26.75,31,29,30.0,31
2018-03-01,17031,4576,0,5,18.25,34,9,20.5,36,0,12.0,48,0,3.5,14,0,5.0,20,110,108.625,7112,1189,1778.0,2403,0,47,52.75,60,9,11.25,17,32,44.75,55,33,61.25,100
2018-04-01,17031,4742,0,0,12.75,27,20,33.5,44,0,7.25,22,0,10.75,30,0,11.5,26,110,108.625,10525,2033,2631.25,3209,1,49,75.25,100,8,8.75,9,56,62.75,77,25,30.5,35
2018-05-01,17031,6071,0,7,13.2,20,14,26.6,38,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,10225,1425,2045.0,2806,0,13,18.2,37,9,9.8,11,71,73.8,78,21,27.4,37
2018-06-01,17031,4686,1,1,30.5,46,10,26.5,37,0,0.0,0,0,0.0,0,0,0.0,0,110,108.625,6890,1142,1722.5,2370,1,12,13.25,15,9,9.0,9,75,81.75,89,19,20.25,22
2018-07-01,17031,4848,0,30,41.5,49,28,37.0,42,0,0.0,0,0,0.0,0,0,0.0,0,110,107.25,10304,1940,2576.0,3187,1,10,11.75,14,10,11.0,12,69,84.5,100,12,15.0,24
2018-08-01,17031,5984,1,16,26.6,49,0,19.4,34,0,14.0,37,0,3.8,18,0,10.2,39,110,110.0,10241,1414,2048.2,2801,0,10,10.6,11,12,15.2,21,46,47.6,49,10,11.2,12
2018-09-01,17031,5438,0,3,14.5,22,-20,-6.5,8,-10,1.5,9,-17,4.5,21,-25,10.75,23,110,99.0,9644,1695,2411.0,3068,0,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
2018-10-01,17031,6005,1,7,23.4,43,26,33.4,38,0,4.2,18,0,9.0,27,0,8.8,29,110,108.9,10767,1236,2153.4,3297,0,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,17031,4659,0,2,19.5,45,8,32.5,46,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,10351,1996,2587.75,3155,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,17031,5571,2,13,18.5,25,-22,-2.25,17,3,10.5,17,-17,-0.5,15,-25,-3.0,19,110,95.46428571428571,8910,1538,2227.5,3176,1,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,17031,7423,1,-22,-11.2,-2,-24,6.0,24,-23,9.4,23,-21,-8.6,9,-19,-14.0,-4,110,97.42857142857143,9954,1157,1990.8,2910,1,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,17031,4468,0,9,20.25,34,8,19.0,34,0,0.0,0,0,3.0,12,0,8.0,32,115,113.5625,6986,1161,1746.5,2301,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,17031,4697,0,0,17.0,49,4,21.0,45,0,16.0,29,0,20.5,40,0,24.5,44,115,115.0,10917,2129,2729.25,3299,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,17031,5973,0,0,26.8,49,16,27.4,38,0,7.4,37,0,9.0,45,0,8.6,43,115,112.7,11384,1726,2276.8,3001,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,17031,4873,0,2,31.0,45,4,21.5,42,0,10.25,41,0,6.0,24,0,9.5,38,115,113.5625,8010,1329,2002.5,2699,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,17031,4795,1,9,26.75,46,25,36.0,47,0,0.0,0,0,0.0,0,0,0.0,0,115,115.0,10972,2076,2743.0,3317,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,17031,6055,1,7,29.2,45,9,23.0,41,0,2.8,14,0,1.2,6,0,6.0,30,115,115.0,11066,1683,2213.2,2958,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,17031,4911,0,21,34.0,45,21,36.5,49,0,4.5,18,0,9.0,36,0,9.25,37,115,113.5625,7759,1260,1939.75,2653,0,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,17031,5430,0,-16,-4.5,9,-25,-17.5,-9,-14,-9.0,2,-24,-7.75,12,-10,7.0,20,115,103.5,9590,1697,2397.5,3075,1,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,17031,5995,1,2,20.6,43,12,32.0,48,0,8.6,43,0,4.8,24,0,3.4,17,115,115.0,10639,1177,2127.8,3323,1,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,17031,4702,0,30,38.0,45,15,31.25,40,0,4.25,11,0,5.25,19,0,13.5,37,115,115.0,10462,2020,2615.5,3192,0,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
2019-12-01,17031,5849,1,-23,-7.5,5,-13,3.25,13,-21,-12.75,0,-14,2.0,20,-13,5.5,24,115,103.5,8931,1571,2232.75,3133,0,37,39.25,43,68,74.5,78,17,20.25,22,77,79.5,83
